year,section_name,block,beneficial_fraction_mean,crop_water_deficit_mean,relative_water_deficit_mean,total_seasonal_biomass_production_mean,seasonal_yield_mean,crop_water_productivity_mean,beneficial_fraction_min,crop_water_deficit_min,relative_water_deficit_min,total_seasonal_biomass_production_min,seasonal_yield_min,crop_water_productivity_min,beneficial_fraction_max,crop_water_deficit_max,relative_water_deficit_max,total_seasonal_biomass_production_max,seasonal_yield_max,crop_water_productivity_max,beneficial_fraction_std,crop_water_deficit_std,relative_water_deficit_std,total_seasonal_biomass_production_std,seasonal_yield_std,crop_water_productivity_std
2021,Mwea,M6A,0.7654119,0.77840483,0.22159518,19.205853,7.286926,1.1400825,0.6732239,0.6086327,0.08060706,8.954077,3.397282,0.61454505,0.85583943,0.91939294,0.39136732,25.019196,9.492577,1.2597978,0.02806227,0.041934732,0.041934732,2.5833006,0.98013467,0.12515785
2021,Mwea,M8,0.72876346,0.73073715,0.26926285,17.256973,6.547499,1.0919026,0.6015647,0.5361092,0.19225198,8.344361,3.1659489,0.5952002,0.78534925,0.807748,0.4638908,20.547018,7.79578,1.2195661,0.028011555,0.044672173,0.044672173,2.2032876,0.8359532,0.11314378
2021,Mwea,M7B,0.7337294,0.7340435,0.26595655,17.612108,6.682241,1.1100925,0.34191853,0.29017007,0.057881474,5.9027185,2.2395608,0.610841,0.8611786,0.9421185,0.7098299,25.528912,9.685969,1.2696477,0.0378412,0.054460347,0.054460347,2.2216206,0.842909,0.10398239
2021,Mwea,M6B,0.7811132,0.7961197,0.20388035,20.427208,7.750323,1.1870966,0.44815376,0.30153283,0.11675435,7.598535,2.8829734,0.6236733,0.8417354,0.88324565,0.69846714,24.103926,9.145313,1.3147228,0.027966755,0.053881142,0.053881142,2.1436293,0.81331813,0.08611072
2021,Mwea,M7A,0.7512202,0.7486239,0.25137612,18.762714,7.118793,1.1590439,0.37722492,0.37703043,0.11774576,6.8068767,2.582609,0.63679814,0.86732095,0.88225424,0.62296957,23.944204,9.084713,1.3206573,0.038630027,0.055970456,0.055970456,1.8625628,0.7066782,0.06115536
2021,Mwea,M10,0.7683505,0.7567886,0.24321145,18.981186,7.2016845,1.1589715,0.36163303,0.28719592,0.080225706,5.845775,2.2179558,0.62777674,0.8632783,0.9197743,0.7128041,25.34697,9.616939,1.3074483,0.04315056,0.06605975,0.06605975,2.5251024,0.9580535,0.09674162
2021,Mwea,M12B,0.72441256,0.73533577,0.2646643,17.32981,6.5751333,1.0905727,0.6386754,0.5629528,0.160909,10.908225,4.138709,0.65531266,0.8050532,0.839091,0.43704718,21.481731,8.150421,1.2529433,0.028874986,0.038456544,0.038456544,1.4705799,0.55795527,0.06460366
2022,Thiba,H5,0.7564605,0.62802815,0.37197182,16.115843,6.1145406,0.9739462,0.4777285,0.34423354,0.19217712,6.937431,2.6321428,0.5351038,0.8464125,0.8078229,0.6557665,24.902529,9.448312,1.2974832,0.039447464,0.048833627,0.04883363,4.459357,1.6919326,0.23986751
2022,Thiba,H4,0.7120041,0.6942649,0.30573508,14.853438,5.635569,0.9383858,0.58167213,0.49608856,0.15867156,6.5457683,2.4835415,0.5113705,0.8105263,0.84132844,0.50391144,22.620607,8.582524,1.2279406,0.039460313,0.04789415,0.04789415,3.727981,1.4144399,0.21414697
2022,Thiba,H2,0.7115287,0.6978542,0.30214575,14.49249,5.4986205,0.92553735,0.551528,0.45402214,0.15365314,6.1832714,2.346006,0.47206482,0.81844586,0.84634686,0.54597783,22.698385,8.612034,1.2552028,0.041029625,0.046901718,0.046901714,4.006391,1.5200717,0.23213919
2022,Thiba,H1,0.7353704,0.7202995,0.27970055,16.792305,6.371197,1.0409958,0.43871975,0.28361624,0.12081182,6.944375,2.6347775,0.57071525,0.8405293,0.8791882,0.71638376,23.665041,8.978795,1.2882922,0.03443793,0.060378946,0.060378946,3.6093428,1.3694272,0.18978825
2022,Thiba,H3,0.70007145,0.64277667,0.35722336,13.72601,5.207811,0.8796329,0.53816277,0.41583663,0.14302582,6.3416033,2.4060788,0.4768053,0.8314084,0.8569742,0.58416337,23.806707,9.032545,1.2255962,0.04463757,0.0688105,0.06881049,4.230309,1.605029,0.24149257
2022,Mwea,MIAD,0.7544214,0.6922666,0.30773354,19.054659,7.2295623,1.227303,0.040859457,0.2095203,0.15129149,0.0,0.0,0.0,0.85076964,0.8487085,0.7904797,25.115026,9.528936,1.3926853,0.07004042,0.106192514,0.106192514,3.4131956,1.2950066,0.08967027
2022,Thiba,H19,0.72418433,0.72601295,0.27398703,17.465847,6.626748,1.0745388,0.27314025,0.2504059,0.081771195,4.713842,1.7884871,0.52380234,0.85862404,0.9182288,0.7495941,25.6803,9.743407,1.2529699,0.042951208,0.05902641,0.05902641,2.8540828,1.0828726,0.13119712
2022,Thiba,H18,0.78941923,0.80430776,0.19569224,19.772959,7.5020943,1.0972849,0.56697965,0.4715867,0.058155,7.844366,2.9762447,0.5613342,0.8759599,0.941845,0.5284133,26.44418,10.033233,1.2831203,0.03812613,0.066103555,0.066103555,4.2954264,1.6297351,0.2030888
2022,Thiba,H20,0.71157706,0.71620107,0.28379896,16.331747,6.1964574,1.0170188,0.23439834,0.24715868,0.06693727,4.0957923,1.5539918,0.5257122,0.8608716,0.93306273,0.75284135,25.79002,9.785037,1.2512263,0.052480817,0.06481192,0.06481192,3.673864,1.3939071,0.18390833
2022,Mwea,M14,0.76023185,0.7292418,0.27075827,19.161215,7.269991,1.1751981,0.5822127,0.48295203,0.115571976,7.281872,2.7628279,0.62673974,0.8369493,0.884428,0.517048,24.323368,9.228572,1.3067716,0.027064456,0.044761814,0.044761814,2.2697973,0.86118776,0.10276966
2022,Mwea,M16,0.7645254,0.7544776,0.24552247,18.848732,7.1514306,1.114411,0.11256281,0.2202952,0.0884133,2.3485878,0.8910818,0.4776318,0.85747445,0.9115867,0.7797048,25.985851,9.859338,1.3189842,0.04160296,0.06304849,0.06304849,3.778725,1.4336927,0.1818567
2022,Mwea,M17A,0.7421002,0.7348069,0.26519307,18.767359,7.120557,1.1414744,0.4753155,0.39763838,0.11217713,7.588813,2.8792849,0.5568149,0.84993756,0.88782287,0.6023616,24.830307,9.420911,1.3161113,0.043021467,0.05633747,0.05633747,2.7121527,1.0290227,0.11758713
2022,Mwea,M13,0.75585026,0.74275017,0.2572498,19.477242,7.389894,1.1714532,0.3774319,0.32243544,0.094169736,5.819386,2.2079434,0.58542895,0.891004,0.90583026,0.67756456,26.503902,10.055892,1.394098,0.04921365,0.065863825,0.065863825,2.885358,1.0947387,0.10988849
2022,Mwea,M11,0.74607027,0.7222766,0.2777234,19.141346,7.2624516,1.1825025,0.17324351,0.2300369,0.11933577,3.331911,1.2641662,0.5653888,0.8558597,0.8806642,0.7699631,26.015018,9.870404,1.3584694,0.058563683,0.07331683,0.07331683,3.1102836,1.1800783,0.11604112
2022,Mwea,M9,0.76695883,0.74547696,0.25452307,20.47236,7.767454,1.2219048,0.10774625,0.23151292,0.10568267,2.4958084,0.94693905,0.43357617,0.8708533,0.8943173,0.7684871,26.517792,10.061162,1.343646,0.0766201,0.09636705,0.09636705,3.7066367,1.4063416,0.12288436
2022,Mwea,M5,0.7928055,0.76239765,0.23760234,21.523428,8.166242,1.2614477,0.39122015,0.33291513,0.097121775,6.354103,2.4108214,0.6549885,0.87376297,0.9028782,0.6670849,27.303894,10.359419,1.392268,0.050988916,0.08860915,0.08860915,3.2050676,1.2160404,0.08649489
2022,Mwea,M3,0.74221826,0.7201661,0.27983394,18.73987,7.110127,1.1642988,0.6293578,0.48265684,0.0609594,8.866578,3.364084,0.6010647,0.8798334,0.9390406,0.51734316,26.883064,10.199751,1.3342917,0.03675083,0.057854183,0.057854183,2.5669773,0.9739414,0.11593416
2022,Mwea,M4,0.7327094,0.6995941,0.30040595,18.065767,6.854365,1.153238,0.36521006,0.3495941,0.11188191,6.369381,2.416618,0.5799271,0.84743226,0.8881181,0.6504059,24.623365,9.342394,1.3370717,0.04661449,0.06677562,0.06677562,2.9190133,1.107508,0.12510051
2022,Mwea,M2,0.766303,0.7521507,0.24784927,19.844124,7.529094,1.1776718,0.30141845,0.2705535,0.11483395,5.590222,2.120996,0.5594827,0.8533781,0.88516605,0.72944653,26.187239,9.935746,1.350173,0.048893,0.07383733,0.07383734,3.660419,1.388806,0.15875557
2022,Mwea,M1,0.7714463,0.76371896,0.23628102,20.635397,7.829312,1.2050979,0.27093938,0.29350555,0.040664196,4.4069004,1.6720299,0.61898375,0.8827602,0.9593358,0.70649445,28.216385,10.705628,1.3324839,0.06063424,0.09085041,0.090850405,3.626315,1.3758667,0.12295479
2022,Tebere,T8,0.77029103,0.62902474,0.37097523,15.742781,5.972996,0.9501526,0.39645278,0.23635907,0.20829415,6.181883,2.345479,0.5344407,0.88794893,0.79170585,0.76364094,26.198349,9.939961,1.3265688,0.044282045,0.07149963,0.07149962,4.8313494,1.8330709,0.26140794
2022,Tebere,T23,0.7343614,0.59929246,0.40070748,14.582376,5.532725,0.92226017,0.4949578,0.29912925,0.18737078,7.055485,2.6769338,0.5268243,0.8525285,0.8126292,0.70087075,24.959473,9.469917,1.2295483,0.042883087,0.05886243,0.05886243,4.327602,1.641943,0.24301873
2022,Tebere,T11,0.74668056,0.6278844,0.37211558,12.843244,4.8728776,0.7716993,0.600264,0.4286788,0.22765142,6.8290987,2.5910404,0.5109903,0.8346082,0.7723486,0.5713212,23.77754,9.021479,1.2653884,0.038703375,0.04667739,0.04667739,4.387603,1.6647083,0.23336264
2022,Tebere,T7,0.80214673,0.6659655,0.33403444,16.656803,6.319787,0.94841725,0.530678,0.26730564,0.16820145,7.411037,2.8118346,0.55919045,0.9147614,0.83179855,0.7326944,28.410828,10.779402,1.342071,0.044835262,0.06421621,0.06421621,5.1352153,1.9483609,0.26548386
2022,Tebere,T6,0.7915696,0.6480813,0.35191867,15.574182,5.9090276,0.91523194,0.32002556,0.19614108,0.20585102,4.798563,1.8206313,0.55373806,0.8735678,0.794149,0.80385894,26.583069,10.085929,1.3329949,0.04941264,0.07396976,0.07396976,5.041314,1.9127338,0.27409166
2022,Tebere,T12,0.7766949,0.5918698,0.40813023,18.610361,7.06099,1.1911161,0.285,0.20691599,0.17659587,4.5513434,1.7268332,0.5637187,0.8982124,0.82340413,0.793084,28.623323,10.860025,1.3880844,0.076459005,0.10266683,0.10266683,3.8825276,1.4730766,0.119674884
2022,Tebere,T25,0.7530576,0.57898,0.42101994,16.461452,6.245669,1.0847116,0.24134487,0.18818519,0.22464448,3.6846852,1.3980129,0.56905544,0.8650547,0.7753555,0.8118148,24.115038,9.1495285,1.3321589,0.05795076,0.09983619,0.09983619,3.7060719,1.4061273,0.16368224
2022,Tebere,T22,0.7514223,0.64309794,0.35690206,14.100858,5.3500314,0.8275457,0.57468516,0.39297125,0.19325942,7.2874274,2.7649357,0.54128194,0.8799503,0.8067406,0.6070287,24.659477,9.356095,1.2142416,0.037196446,0.04870564,0.04870564,4.737503,1.7974644,0.247863
2022,Tebere,T19,0.7346218,0.62962157,0.37037843,15.128096,5.739776,0.91179925,0.5315442,0.38626826,0.22025937,6.4818797,2.4593015,0.49707964,0.84981585,0.77974063,0.61373174,24.19837,9.181146,1.2876611,0.043841098,0.05492414,0.054924145,4.370605,1.6582588,0.24227695
2022,Tebere,T15,0.75892055,0.6209139,0.37908602,17.052603,6.4699574,1.0492244,0.45569903,0.28140074,0.18141955,7.1943727,2.7296295,0.52660096,0.8841356,0.81858045,0.71859926,26.04974,9.883577,1.3428384,0.042886447,0.0800099,0.0800099,3.9338799,1.4925603,0.21149124
2022,Tebere,T20,0.7710112,0.66009676,0.3399032,16.919159,6.419328,0.9712941,0.5026831,0.39691788,0.20134062,6.258271,2.3744617,0.49491814,0.87903,0.7986594,0.6030821,26.527512,10.06485,1.2900553,0.04398111,0.060917567,0.060917567,4.849899,1.8401085,0.25036687
2022,Tebere,T21,0.7529649,0.6416572,0.35834286,17.499846,6.639648,1.0343242,0.51068974,0.33696672,0.1062457,6.905486,2.6200225,0.5135411,0.9137742,0.8937543,0.66303325,28.916376,10.971213,1.2747198,0.044795457,0.06337362,0.063373625,3.879805,1.4720436,0.19162732
2022,Tebere,T18,0.7529006,0.6623484,0.33765158,18.070908,6.856315,1.0343825,0.59042615,0.43275073,0.19839627,7.056874,2.677461,0.48466316,0.88514316,0.80160373,0.5672493,25.021973,9.49363,1.2385324,0.03693127,0.04860041,0.04860041,3.817649,1.4484609,0.19132937
2022,Tebere,T16,0.76123804,0.6287447,0.3712553,17.68867,6.711288,1.068608,0.0,0.16231285,0.21712708,0.411107,0.15597883,0.09632039,0.9094983,0.7828729,0.83768713,25.360857,9.622208,1.3272889,0.060025074,0.078143455,0.078143455,4.2652135,1.6182723,0.21209964
2022,Tebere,T17,0.76553357,0.655142,0.34485796,18.7827,7.126377,1.0886028,0.49364448,0.3302011,0.18580467,7.858255,2.9815142,0.5444445,0.8522736,0.81419533,0.6697989,25.30808,9.602183,1.266575,0.03599874,0.050318588,0.050318588,3.3104956,1.2560409,0.16356416
2022,Tebere,T13,0.7433508,0.5844951,0.4155049,17.768858,6.7417135,1.1558602,0.1947063,0.16719915,0.24030572,3.3805218,1.2826097,0.5415703,0.8706207,0.7596943,0.83280087,25.621967,9.721275,1.3596263,0.056424834,0.08085417,0.08085416,3.1973777,1.2131226,0.1290893
2022,Tebere,T14,0.77088094,0.6132057,0.3867944,18.671299,7.084111,1.1561502,0.0,0.20184176,0.1664474,0.0,0.0,0.0,0.89576,0.8335526,0.7981582,27.496946,10.432665,1.4141674,0.069110334,0.077397145,0.077397145,3.6312687,1.3777461,0.16197614
2022,Tebere,T5,0.76155394,0.6138226,0.38617742,18.215754,6.9112706,1.1277636,0.1551537,0.17321305,0.20390904,3.0610805,1.1614099,0.5820256,0.8811931,0.79609096,0.82678694,27.077507,10.273524,1.3607537,0.040726807,0.060459163,0.060459167,3.5192578,1.3352478,0.17894256
2022,Tebere,T2,0.74692506,0.5996301,0.40036988,18.476158,7.0100718,1.1705834,0.5818264,0.2771409,0.29587168,8.270751,3.1380203,0.60682046,0.83733696,0.7041283,0.72285914,23.448378,8.89659,1.3372815,0.034943275,0.049189422,0.049189422,2.288911,0.86843973,0.094282284
2022,Tebere,T3,0.7897169,0.6787965,0.3212035,19.853878,7.5327945,1.2298884,0.5687393,0.32832175,0.039607048,9.001299,3.4151986,0.61771625,0.9216922,0.96039295,0.67167825,26.940008,10.221355,1.3408825,0.049191166,0.12547548,0.12547548,3.0297673,1.1495293,0.08585239
2022,Tebere,T4,0.77890575,0.6066338,0.3933662,19.30949,7.3262477,1.2104928,0.36329144,0.21330577,0.18480235,6.3749366,2.418726,0.6450797,0.90415704,0.81519765,0.7866942,29.671926,11.257877,1.3856765,0.06432224,0.1007521,0.1007521,3.6517372,1.385512,0.107139826
2022,Thiba,H8,0.7376761,0.5985418,0.40145817,14.178754,5.3795857,0.90302575,0.24175106,0.19175594,0.23385328,3.7430182,1.420145,0.5269331,0.84469056,0.7661467,0.80824405,24.249758,9.200644,1.2956449,0.05403058,0.08047299,0.08047299,4.4504566,1.6885556,0.25187093
2022,Thiba,H6,0.7484524,0.6163115,0.38368854,16.327095,6.1946926,1.0040085,0.11204188,0.17922696,0.21424544,2.4805307,0.9411425,0.5208675,0.867185,0.78575456,0.820773,25.549744,9.693873,1.3001952,0.04948151,0.06548802,0.06548802,4.3951316,1.6675646,0.23210083
2022,Thiba,H7,0.7402997,0.60692114,0.39307883,15.220265,5.7747474,0.9511354,0.57688445,0.38990164,0.23278832,6.0929947,2.3117537,0.46467414,0.8678022,0.7672117,0.61009836,24.005316,9.107899,1.2819883,0.04155951,0.052288223,0.052288223,4.212272,1.5981857,0.23938417
2022,Karaba,K7,0.7678272,0.71525645,0.28474355,15.79614,5.9932413,0.83372873,0.5414435,0.38526592,0.1015473,5.8416085,2.2163749,0.41282886,0.8885468,0.8984527,0.61473405,28.623323,10.860025,1.2267596,0.054829292,0.07329702,0.07329702,5.20381,1.9743868,0.2408074
2022,Karaba,K6,0.7643135,0.6935003,0.30649972,15.207181,5.7697835,0.82799965,0.4437514,0.2812128,0.093904674,4.5735655,1.7352645,0.46445903,0.8956029,0.9060953,0.7187872,30.008034,11.385401,1.259447,0.06264346,0.08326743,0.08326742,5.205918,1.9751866,0.24295972
2022,Karaba,K5,0.766537,0.6835171,0.31648287,13.94226,5.289858,0.771597,0.38544336,0.36666042,0.11451483,4.0263486,1.527644,0.41155592,0.8873718,0.8854852,0.6333396,27.760834,10.532786,1.1957662,0.05069327,0.067641385,0.067641385,4.734611,1.7963672,0.23430479
2022,Karaba,K4,0.7873482,0.6862326,0.31376743,15.410443,5.8469024,0.85065955,0.5492345,0.3600827,0.11338723,7.6846457,2.915645,0.52129793,0.89855844,0.8866128,0.6399173,29.977478,11.373808,1.2928295,0.037821762,0.06436547,0.06436547,4.977282,1.8884392,0.24842958
2022,Karaba,K8,0.6764037,0.6121445,0.38785553,13.351497,5.065715,0.8240156,0.46924362,0.46401054,0.22796464,6.4166026,2.4345345,0.4529362,0.8098678,0.77203536,0.53598946,21.96506,8.333801,1.1027282,0.052909657,0.0453984,0.045398403,3.8635972,1.4658941,0.20967188
2022,Wamumu,W6,0.7993952,0.6903902,0.30960977,17.56036,6.6626077,0.9639864,0.56869113,0.38576707,0.10361463,7.033263,2.6685028,0.569924,0.8963589,0.8963854,0.6142329,27.631668,10.48378,1.2420709,0.03469756,0.060225762,0.060225762,4.901958,1.8598607,0.24122868
2022,Karaba,K1,0.78642553,0.6730527,0.32694724,13.974408,5.302055,0.7860202,0.5275999,0.40919626,0.147466,6.1846604,2.3465328,0.49308068,0.8791241,0.852534,0.59080374,28.851099,10.946446,1.2869655,0.03698424,0.059859883,0.059859883,4.58083,1.7380208,0.23192845
2022,Karaba,K2,0.76258135,0.64561474,0.3543852,13.570748,5.148902,0.79758996,0.43074945,0.34103864,0.18574202,5.288836,2.0066466,0.5168391,0.8729879,0.814258,0.65896136,25.034473,9.498374,1.2509632,0.041783538,0.059363786,0.059363786,4.4122853,1.6740729,0.23901583
2022,Karaba,k3,0.7995116,0.6855461,0.3144539,16.074476,6.098846,0.88679576,0.22571519,0.19927332,0.11357516,3.533298,1.3405749,0.47134998,0.8971722,0.88642484,0.80072665,28.880268,10.957513,1.2810751,0.042409107,0.071719706,0.071719706,5.315337,2.0167017,0.25983438
2022,Wamumu,K3,0.7667711,0.67384875,0.32615125,13.322319,5.054645,0.75079453,0.5181049,0.37023115,0.02597785,6.354103,2.4108214,0.4953358,0.8813495,0.97402215,0.62976885,26.452513,10.036394,1.2326161,0.052000612,0.07903434,0.07903434,4.6039095,1.7467773,0.22520669
2022,Wamumu,W4,0.8110931,0.8371292,0.16287085,16.64307,6.314576,0.87864316,0.56655574,0.4430245,-0.01682651,7.5540915,2.866111,0.5354542,0.90775174,1.0168265,0.5569755,30.949692,11.742677,1.3702073,0.045872495,0.09175581,0.09175581,5.555497,2.1078207,0.26491588
2022,Wamumu,W3,0.7834822,0.66238064,0.33761942,16.64539,6.315457,0.9523418,0.57522124,0.37687153,0.12892312,6.7013216,2.54256,0.51093286,0.8970144,0.8710769,0.6231285,30.0122,11.386981,1.3197515,0.04546206,0.067035474,0.067035474,4.739128,1.7980809,0.23957577
2022,Wamumu,W2,0.73629,0.6359276,0.3640724,15.555386,5.9018955,0.92370903,0.52676713,0.4044979,0.12967485,5.8832746,2.2321835,0.47601646,0.88332254,0.87032515,0.59550214,27.227507,10.330436,1.2722455,0.050121766,0.054530755,0.054530755,4.3650594,1.6561549,0.2224076
2022,Wamumu,W1,0.752622,0.6228217,0.37717843,14.559758,5.5241437,0.8852305,0.60412884,0.33577648,0.19939864,6.9707637,2.6447897,0.5053939,0.85336465,0.80060136,0.66422355,25.42058,9.644867,1.2329078,0.033345554,0.045963623,0.045963626,4.495143,1.70551,0.25144857
2022,Wamumu,W7,0.75517553,0.73250455,0.26749548,16.59721,6.2971764,0.97961736,0.34424877,0.26819187,0.029298902,5.6110554,2.1289003,0.48608664,0.87895745,0.9707011,0.7318081,27.166395,10.30725,1.2929713,0.051020935,0.0893404,0.0893404,4.8101954,1.8250449,0.24632864
2022,Mwea,M15,0.76834905,0.76301384,0.23698623,19.68683,7.4694157,1.1540349,0.58237374,0.4609594,0.08464944,8.792968,3.3361554,0.62596345,0.8487463,0.91535056,0.53904057,25.733076,9.763432,1.2730728,0.032834604,0.057282273,0.057282273,2.9739857,1.1283652,0.13848831
2022,Mwea,M17B,0.75581414,0.74307674,0.25692326,18.720762,7.1028786,1.1251414,0.38572904,0.28206643,0.01999998,6.5624347,2.4898648,0.5625415,0.8820497,0.98,0.71793354,26.48168,10.047461,1.3116095,0.046454106,0.07395766,0.07395766,3.4422143,1.3060164,0.15783556
2022,Mwea,M12A,0.748891,0.750742,0.24925788,19.374622,7.3509603,1.152667,0.5992891,0.47756457,0.11047971,8.240195,3.126427,0.58193153,0.8422237,0.8895203,0.5224354,25.438635,9.651717,1.3246796,0.045061357,0.061972585,0.06197258,2.8720481,1.0896889,0.112885706
2022,Mwea,M6A,0.79079,0.7887186,0.2112814,21.454163,8.13996,1.2170478,0.66592485,0.5703321,0.07793355,10.349896,3.9268725,0.6646563,0.86858284,0.92206645,0.4296679,26.698343,10.129665,1.3820835,0.03518332,0.059918895,0.059918895,3.0280697,1.1488853,0.13101947
2022,Mwea,M8,0.77436006,0.7698856,0.2301144,20.628931,7.8268585,1.1968405,0.55937165,0.4791882,0.054095924,9.748513,3.6987004,0.67710763,0.87930095,0.9459041,0.5208118,27.685835,10.504332,1.3221945,0.05154702,0.077753596,0.077753596,3.388004,1.2854486,0.12749049
2022,Mwea,M7B,0.75669336,0.746937,0.25306305,19.750057,7.4934034,1.1819024,0.27768314,0.2599262,0.115645766,5.245781,1.9903109,0.6481654,0.8537094,0.88435423,0.7400738,25.034473,9.498374,1.3005306,0.049688175,0.07550575,0.07550575,3.0075805,1.1411114,0.11024375
2022,Mwea,M6B,0.82340294,0.8239063,0.1760937,23.525597,8.925888,1.278803,0.53609526,0.29749078,0.07771218,8.770746,3.3277242,0.712024,0.8743582,0.9222878,0.7025092,27.65389,10.492211,1.4138582,0.034082014,0.07443574,0.07443574,2.736538,1.0382746,0.08705759
2022,Mwea,M7A,0.7802392,0.76538575,0.23461433,21.291351,8.078188,1.2423673,0.25030857,0.2989668,0.09904057,4.2069025,1.5961483,0.6304214,0.86612046,0.90095943,0.70103323,27.031673,10.256135,1.381862,0.058941446,0.089712985,0.089712985,3.0573676,1.1600012,0.07503531
2022,Mwea,M10,0.7705405,0.7200167,0.27998328,19.785563,7.506876,1.2272875,0.35108042,0.26479706,0.11350554,5.576333,2.1157262,0.6439728,0.8667444,0.88649446,0.7352029,26.327513,9.988968,1.3875806,0.048576653,0.06692231,0.06692231,2.8716686,1.0895449,0.10807653
2022,Mwea,M12B,0.70600194,0.6988993,0.30110073,17.455435,6.622797,1.1169837,0.5949117,0.5397786,0.13535053,10.115177,3.8378172,0.6392367,0.8045408,0.8646495,0.4602214,23.396988,8.877092,1.2977164,0.03980168,0.04623686,0.046236865,1.9806421,0.75147885,0.078776486
2023,Thiba,H5,0.75407493,0.66469336,0.3353066,17.647448,6.6956487,1.0202838,0.49866,0.35516214,0.12452859,8.544359,3.2418303,0.5888041,0.85461515,0.8754714,0.64483786,26.710844,10.134408,1.4273192,0.031351004,0.044183202,0.044183202,4.7818894,1.8143052,0.24898966
2023,Thiba,H4,0.74567914,0.76220953,0.2377905,17.902117,6.7922735,1.032252,0.598535,0.53708994,0.025881827,7.367982,2.7954988,0.5284497,0.867491,0.9741182,0.46291006,28.558048,10.835259,1.3232894,0.026683008,0.05523559,0.055235587,4.4962573,1.705933,0.23345847
2023,Thiba,H2,0.7469117,0.7626778,0.23732227,17.573242,6.667495,1.0276542,0.5377373,0.47910967,0.07616651,7.2943716,2.7675703,0.54106945,0.8542068,0.9238335,0.52089036,26.973341,10.234003,1.3556135,0.0316773,0.04737377,0.04737377,4.7382865,1.7977616,0.24898736
2023,Thiba,H1,0.7780186,0.7986872,0.2013128,20.698385,7.853211,1.1609848,0.4537731,0.29594025,0.045256257,8.292973,3.1464512,0.635329,0.86865264,0.95474374,0.7040597,28.59277,10.848433,1.4243034,0.03860956,0.06917953,0.06917953,4.272921,1.6211965,0.20374613
2023,Thiba,H3,0.7450623,0.71336883,0.28663114,17.120573,6.4957457,0.99510556,0.54951334,0.44488862,-0.0016268492,8.372139,3.176488,0.5875761,0.8856995,1.0016268,0.5551114,29.858036,11.32849,1.3381753,0.037500452,0.07762877,0.07762876,5.1592846,1.9574932,0.26334226
2023,Mwea,MIAD,0.760132,0.6874921,0.31250796,20.701105,7.8542433,1.3497953,0.14844705,0.2477261,0.1487096,0.0,0.0,0.0,0.8535171,0.8512904,0.7522739,26.41918,10.023747,1.5729034,0.053493984,0.081572995,0.081572995,2.888175,1.0958077,0.09477502
2023,Thiba,H19,0.7464262,0.75011325,0.24988683,19.603197,7.4376826,1.1711711,0.2621882,0.24040523,0.021371007,5.0749493,1.9254954,0.6115666,0.87940156,0.978629,0.7595948,29.09832,11.040245,1.4173985,0.041183487,0.059751417,0.05975142,2.9609942,1.1234361,0.13868955
2023,Thiba,H18,0.756915,0.73614776,0.2638523,18.798374,7.1323247,1.1427724,0.57893944,0.48717,0.07816315,8.7401905,3.316131,0.6082287,0.8615212,0.92183685,0.51283,27.312227,10.36258,1.4111804,0.034625594,0.043038785,0.043038785,3.881838,1.472815,0.2140691
2023,Thiba,H20,0.7447569,0.7640314,0.23596852,19.26272,7.308503,1.126036,0.25428233,0.2380389,0.0164904,5.11106,1.9391963,0.5645693,0.88475925,0.9835096,0.7619611,29.413595,11.159863,1.4066333,0.053758938,0.07493679,0.07493679,4.3708057,1.6583351,0.19984062
2023,Mwea,M14,0.7497334,0.73195916,0.26804075,19.939592,7.5653157,1.2211093,0.58903617,0.5112771,0.07882863,8.023531,3.0442219,0.60491246,0.85304314,0.92117137,0.48872292,27.13445,10.29513,1.480624,0.037943,0.04823438,0.048234385,2.544201,0.9652998,0.11938896
2023,Mwea,M16,0.80583745,0.82530624,0.17469378,22.934528,8.70163,1.2437277,0.006066734,0.21089995,0.00014787912,0.91387975,0.34673673,0.18698306,0.89052427,0.9998521,0.78910005,30.684416,11.642028,1.4699879,0.04121739,0.06898093,0.06898093,4.389838,1.6655562,0.19921063
2023,Mwea,M17A,0.79242224,0.76212156,0.2378785,22.250074,8.441939,1.3112609,0.64167774,0.4682393,0.0373438,8.687413,3.2961068,0.6356238,0.87817854,0.9626562,0.5317607,28.645546,10.868457,1.5463583,0.035338107,0.060327426,0.060327426,2.7614005,1.0477078,0.13465573
2023,Mwea,M13,0.7698323,0.7540269,0.24597305,21.365526,8.106332,1.2709538,0.37226278,0.30392665,0.077127874,6.379103,2.4203067,0.6289575,0.9051551,0.9228721,0.69607335,30.342752,11.512397,1.628345,0.043563463,0.06180552,0.06180552,2.839369,1.07729,0.122058176
2023,Mwea,M11,0.79274,0.7264436,0.27355635,21.634703,8.208461,1.3358656,0.21812941,0.23086593,0.094875395,4.541621,1.7231445,0.7060616,0.8922004,0.9051246,0.76913404,29.831646,11.318478,1.5559381,0.04322433,0.0676796,0.0676796,2.906207,1.1026491,0.11830023
2023,Mwea,M9,0.79405797,0.75830907,0.24169096,22.79774,8.649731,1.346392,0.26604116,0.24432449,0.114397705,5.6568875,2.1462896,0.67820054,0.86356604,0.8856023,0.7556755,28.249718,10.718275,1.4994539,0.051573765,0.07720881,0.07720881,3.304384,1.2537222,0.11736556
